#Aminer	Ensemble	FR	PR	HHGB
1	0.711835	0.599335	0.234892	0.616222	0.669617
2	0.797928	0.709621	0.527293	0.729285	0.763714
3	0.841778	0.767474	0.646825	0.78741	0.802826
4	0.851221	0.778777	0.664618	0.797766	0.807095
5	0.85253	0.779914	0.666409	0.798807	0.807051
6	0.852577	0.77993	0.666447	0.798853	0.80705




