#sigma	fcita		recom
-0.4	0.836302	0.673428
-0.6	0.837525	0.674949
-0.8	0.838668	0.676471
-1	0.840075	0.676978
-1.2	0.841518	0.676471
-1.4	0.842498	0.676471
-1.6	0.842552	0.677485


