#sigma	fcita		recom
-0.4	0.851433	0.78882
-0.6	0.853266	0.792961
-0.8	0.854476	0.792961
-1	0.854766	0.795031
-1.2	0.85465	0.800207
-1.4	0.85426	0.801242
-1.6	0.853663	0.802277
