#snapshots, FutureRank, HHGBiRank, batERank, ERank, incERank
#	FutureRank	Batch	Power	Inc	HHGBiRank
2009	722	363.933	472.697	131.882	40833.5
2010	762.81	402.777	508.499	173.581	41360.3
2011	835.195	429.298	558.949	217.855	43741.5
2012	901.338	479.966	657.604	265.684	48534.6
2013	968.527	535.471	748.442	284.623	63791.5
2014	1418.18	600.788	769.143	331.439	71925.3
2015	1546.4	666.136	839.313	383.059	
2016	1603.94	705.184	929.247	423.353	






