#year bat inc pow
2009	3.776	1.945	9.715
2010	4.507	1.694	8.071
2011	4.49	2.412	8.967
2012	5.196	2.723	10.284
2013	5.619	3.205	11.244
2014	7.697	3.867	12.368
2015	6.982	4.612	14.408
2016	7.307	4.803	14.239




