0	0.797	0.856464
0.1	0.80075	0.858854
0.2	0.804032	0.86135
0.3	0.800281	0.863755
0.4	0.797937	0.864897
0.5	0.805438	0.866205
0.6	0.809189	0.86652
0.7	0.787623	0.862372
0.8	0.764182	0.853157
0.9	0.731833	0.836698
1	0.706985	0.786102

