#year bat inc pow
2009	305.168	79.029	418.205
2010	336.696	106.829	451.278
2011	362.373	144.925	495.457
2012	412.246	165.875	593.316
2013	461.106	200.804	677.119
2014	517.765	240.365	693.093
2015	581.133	286.791	761.733
2016	613.191	323.779	847.549






