#snapshots, PageRank, FutureRank, HHGBiRank, Ensemble
0	0.738814	0.797848	0.826208	0.840075
1	0.80538	0.842748	0.87136	0.886115
2	0.84186	0.869209	0.8973	0.911258
3	0.864031	0.88569	0.91294	0.925894
4	0.880237	0.898354	0.924917	0.936859
5	0.891097	0.907401	0.933479	0.944664
6	0.900036	0.914674	0.940435	0.951205



