#snapshots, PageRank, FutureRank, HHGBiRank, Ensemble
2010	0.504565	0.701843	0.721677	0.804389
2011	0.546244	0.714831	0.736072	0.811949
2012	0.611189	0.748321	0.768524	0.838638
2013	0.681562	0.779309	0.796993	0.85472
2014	0.736872	0.804456	0.820156	0.870603
2015	0.828063	0.861313	0.871023	0.89431

