#sigma	fcita		recom
-0.4	0.803086	0.801219
-0.6	0.803086	0.804032
-0.8	0.801566	0.805438
-1	0.800008	0.805438
-1.2	0.798867	0.804501
-1.4	0.797385	0.80497
-1.6	0.796055	0.804501



