1	0.628296	0.769124
0.9	0.636917	0.807421
0.8	0.654665	0.819785
0.7	0.666836	0.828465
0.6	0.669371	0.834908
0.5	0.676978	0.840075
0.4	0.684584	0.843818
0.3	0.691176	0.845652
0.2	0.692698	0.846452
0.1	0.692698	0.846445
0	0.683063	0.845855
