#snapshots, PageRank, FutureRank, HHGBiRank, Ensemble
2006	0.711131	0.811901	0.810607	0.853902
2007	0.65726	0.798772	0.796715	0.843254
2008	0.721211	0.825033	0.823155	0.866205
2009	0.619849	0.801322	0.793059	0.868091
2010	0.650306	0.803415	0.801445	0.864334
2011	0.778357	0.848579	0.856833	0.914959







