0	0.795031	0.842203
0.1	0.79089	0.846373
0.2	0.792961	0.849083
0.3	0.791925	0.851373
0.4	0.793996	0.85263
0.5	0.778468	0.852577
0.6	0.755694	0.850817
0.7	0.743271	0.84633
0.8	0.727743	0.83771
0.9	0.718427	0.82278
1	0.687371	0.7652



