#snapshots, PageRank, FutureRank, HHGBiRank, Ensemble
0	0.666447	0.77993	0.798853	0.852577	0.80705
1	0.736758	0.825968	0.845748	0.895903	0.862057
2	0.775307	0.852729	0.872253	0.920506	0.894157
3	0.802326	0.871272	0.89094	0.936118	0.914556
4	0.8213	0.88425	0.904465	0.947092	0.929379
5	0.835707	0.894225	0.914207	0.954873	0.939998
6	0.847584	0.902	0.92144	0.960698	0.947848
