#year bat inc pow
2009	264.953	71.575	439.201
2010	301.042	98.235	501.776
2011	332.539	121.128	542.413
2012	371.387	149.951	604.441
2013	416.647	185.644	683.169
2014	473.911	221.098	773.39
2015	532.87	262.179	820.415
2016	566.27	291.524	878.116





