0	0.683063	0.863847
0.1	0.692698	0.865583
0.2	0.693205	0.866633
0.3	0.692191	0.86698
0.4	0.688134	0.86621
0.5	0.679513	0.86382
0.6	0.674442	0.859943
0.7	0.672921	0.853587
0.8	0.660243	0.84313
0.9	0.64503	0.828057
1	0.638438	0.777123
