#	FutureRank	Batch	Power	Inc	HHGBiRank
2009	7.868	4.822	9.532666667	2.405666667	253.663
2010	7.584	5.621333333	10.247	2.816	377.148
2011	10.373	6.521666667	10.76966667	3.514333333	388.121
2012	10.888	6.965666667	12.687	4.180333333	495.633
2013	14.84	7.972333333	13.31333333	5.07	613.064
2014	14.576	9.155666667	15.09633333	5.917333333	656.262
2015	16.69	9.499333333	17.29233333	6.618	770.433
