#year bat inc pow
2009	3.721333333	1.638666667	8.535333333
2010	4.391	1.891	9.129666667
2011	5.214666667	2.449666667	9.604666667
2012	5.545	2.939333333	11.20866667
2013	6.291666667	3.613333333	11.84166667
2014	7.36	4.376666667	13.44933333
2015	7.652666667	4.984	15.39666667

