435666		177	245	0	0	424	545
1070376		502	689	0	0	1185	1748
1890815		742	965	0	0	2244	3141
3598623		946	1266	0	0	2647	3455
6262104		1411	1903	0	0	2244	3141
14081816	2098	2958	0	0	5004	8014
23947347	0	0	0	0	11524	17610
