435666		330	438	0	0	1553	1963
1070376		908	1166	0	0	3832	6094
1890815		1283	1572	0	0	7478	10657
3598623		1742	2213	0	0	9507	13033
6262104		2423	3086	0	0	7478	10657
14081816	3814	5071	0	0	17039	28083
23947347	0	0	0	0	37851	59993
