435666		90	120	0	0	122	153
1070376		241	336	0	0	332	473
1890815		393	539	0	0	654	886
3598623		442	619	0	0	706	912
6262104		757	1043	0	0	654	886
14081816	1006	1486	0	0	1508	2419
23947347	0	0	0	0	3527	5207
