435666		976	1148	0	0	11918	16138
1070376		2138	2425	0	0	29155	46977
1890815		2909	3395	0	0	62670	92742
3598623		4606	5331	0	0	113114	163397
6262104		5699	6457	0	0	62670	92742
14081816	10750	12593	0	0	247490	402928
23947347	0	0	0	0	499007	846996
