#		MAG			AMiner		AAN				AMiner_plus					MAG_plus	
1995	1.099384949	0.794052721	0.978027867
1997	1.313706249	1.107366001	2.43301179
1999	1.743194082	1.387029944	1.95660738
2001	2.18980994	1.920482366	2.481871106
2003	2.925834686	2.890269055	4.19481448
2005	3.942120435	4.929773274	6.380495207
2007	5.415380007	6.638591407	8.366283905
2009	7.076283148	8.682203528	11.22605308
2011	8.708484449	9.451630377	13.48322804
2013	11.18896371	8.631414228	
2015	8.881353468	8.73773684	





