-0.4	0.796531	0.759025	0.793556	0.762778
-0.6	0.797468	0.759025	0.794778	0.762778
-0.8	0.80075	0.759025	0.792611	0.762778
-1	0.802157	0.759025	0.790167	0.762778
-1.2	0.801688	0.759025	0.788778	0.762778
-1.4	0.804501	0.759025	0.789056	0.762778
-1.6	0.804501	0.759025	0.7875	0.762778


