#snapshots, PageRank, FutureRank, HHGBiRank, Ensemble
7	0.504607	0.700367	0.720383	0.803847
6	0.546743	0.713817	0.73535	0.809837
5	0.61247	0.74786	0.768597	0.837617
4	0.682163	0.77824	0.796363	0.85467
3	0.738403	0.80427	0.82021	0.87039
2	0.82775	0.86081	0.87065	0.894463
