1	0.682195	0.757679
0.9	0.717391	0.834733
0.8	0.772257	0.845079
0.7	0.775362	0.850573
0.6	0.786749	0.853506
0.5	0.795031	0.854766
0.4	0.809524	0.85476
0.3	0.810559	0.854436
0.2	0.808489	0.853516
0.1	0.8147	0.852306
0	0.821946	0.85024
