#snapshots, FutureRank, HHGBiRank, batERank, ERank, incERank
#	FutureRank	Batch	Power	Inc	HHGBiRank
2009	373.488	109.048	247.213	74.75	36170.7
2010	413.076	117.572	264.811	81.385	39439.3
2011	455.265	130.069	282.155	98.516	46266.5
2012	496.253	146.092	327.11	109.773	50209.6
2013	541.346	157.559	346.825	127.221	55324.9
2014	589.67	167.988	371.079	140.519	63265.8
2015	639.486	172.538	421.94	150.551	
2016	675.425	187.11	449.476	161.21



