#snapshots, PageRank, FutureRank, HHGBiRank, Ensemble
0	0.681562	0.779309	0.796993	0.854766
1	0.787046	0.848378	0.863232	0.917219
2	0.850201	0.887575	0.902637	0.947937
3	0.892638	0.917207	0.930894	0.968284
4	0.91283	0.935575	0.947733	0.977255
5	0.927591	0.946492	0.95786	0.98305
6	0.939605	0.960525	0.968732	0.98586

