-0.4	0.675456	0.658215	0.844533	0.826253
-0.6	0.673935	0.658215	0.84469	0.826253
-0.8	0.674442	0.658215	0.843763	0.826253
-1	0.675456	0.658215	0.842473	0.826253
-1.2	0.676471	0.658215	0.841287	0.826253
-1.4	0.676978	0.658215	0.839857	0.826253
-1.6	0.678499	0.658215	0.838197	0.826253

