#snapshots, PageRank, FutureRank, Ensemble, HHGBiRank
7	0.629103	0.751933	0.80791	0.787183
6	0.651873	0.75918	0.815243	0.79314
5	0.695003	0.778647	0.828667	0.81103
4	0.7392	0.797997	0.842473	0.826253
3	0.773327	0.81587	0.85226	0.840763
2	0.809343	0.833227	0.86507	

