# AAN	
0	0.698078	0.766486
0.1	0.727614	0.788492
0.2	0.7609	0.794877
0.3	0.785279	0.799742
0.4	0.806376	0.80187
0.5	0.803094	0.801338
0.6	0.797	0.800882
0.7	0.798406	0.800578
0.8	0.803563	0.800008
0.9	0.801219	0.798905
1	0.797	0.798753
